Address,Lat,Lon
536 WOODLANDS DR 14,1.4314704,103.7917873
788D WOODLANDS CRES,1.4440361,103.8023079
206B COMPASSVALE LANE,1.3872548,103.8970422
226A COMPASSVALE WALK,1.387662,103.8992648
145 RIVERVALE DR,1.3897831,103.9061989
127 RIVERVALE ST,1.390597,103.902208
223C COMPASSVALE WALK,1.3888073,103.8976789
238 COMPASSVALE WALK,1.3907061,103.8987664
225B COMPASSVALE WALK,1.387782,103.8990129
148 RIVERVALE CRES,1.3911315,103.9052468
55 LOR 5 TOA PAYOH,1.3373722,103.8510185
60 LOR 4 TOA PAYOH,1.3363887,103.8506971
616 WOODLANDS AVE 4,1.4344796,103.795569
620 WOODLANDS DR 52,1.4336298,103.7986691
647 WOODLANDS RING RD,1.4378722,103.8010235
223D COMPASSVALE WALK,1.389089,103.89711
146 RIVERVALE DR,1.3907963,103.905983
131 RIVERVALE ST,1.3896541,103.9031162
223B COMPASSVALE WALK,1.388298,103.897587
224B COMPASSVALE WALK,1.3882922,103.8980414
226B COMPASSVALE WALK,1.364864,103.955327
125 RIVERVALE ST,1.3889411,103.9028669
153 LOR 2 TOA PAYOH,1.3336385,103.8456308
551 WOODLANDS DR 44,1.4331361,103.7954093
621 WOODLANDS DR 52,1.4339273,103.7980353
623 WOODLANDS DR 52,1.4397444,103.7960454
14 TELOK BLANGAH CRES,1.2775026,103.8203355
227A COMPASSVALE DR,1.3872004,103.9006574
205C COMPASSVALE LANE,1.3861215,103.8964783
123A RIVERVALE DR,1.3860551,103.902891
123C RIVERVALE DR,1.3864596,103.9021432
128 RIVERVALE ST,1.390388,103.9029349
106 RIVERVALE WALK,1.3826375,103.9001257
206D COMPASSVALE LANE,1.3870888,103.8970899
228A COMPASSVALE WALK,1.3875599,103.9013378
123 RIVERVALE DR,1.3860777,103.9029136
62 LOR 4 TOA PAYOH,1.3362748,103.8514672
545 WOODLANDS DR 16,1.4288843,103.7941669
622 WOODLANDS DR 52,1.43418,103.7987144
555 WOODLANDS DR 53,1.4323271,103.7956809
645 JURONG WEST ST 61,1.3392815,103.696565
228B COMPASSVALE WALK,1.3879159,103.9011963
123B RIVERVALE DR,1.3862138,103.9024818
224C COMPASSVALE WALK,1.389213,103.8979506
237 COMPASSVALE WALK,1.3898521,103.8984853
147 RIVERVALE CRES,1.3904881,103.9055671
102 RIVERVALE WALK,1.381822,103.9009109
541 WOODLANDS DR 16,1.4280868,103.793055
542 WOODLANDS DR 16,1.4277883,103.79387
552 WOODLANDS DR 44,1.4319367,103.7951789
557 WOODLANDS DR 53,1.4327604,103.7968765
636 WOODLANDS RING RD,1.4369465,103.8027487
517E JURONG WEST ST 52,1.3444593,103.7190802
667D JURONG WEST ST 65,1.3417765,103.7022203
223A COMPASSVALE WALK,1.3882399,103.8971721
110 RIVERVALE WALK,1.3835833,103.9002807
113 RIVERVALE WALK,1.3843141,103.9015756
228C COMPASSVALE WALK,1.3877599,103.9006543
155 LOR 1 TOA PAYOH,1.3327912,103.8456739
543 WOODLANDS DR 16,1.428339,103.7938247
544 WOODLANDS DR 16,1.4288941,103.793055
549 WOODLANDS DR 44,1.4319685,103.7943227
550 WOODLANDS DR 44,1.4326997,103.7947754
553 WOODLANDS DR 44,1.4315971,103.7950471
635 WOODLANDS RING RD,1.4371518,103.8022997
517A JURONG WEST ST 52,1.345202,103.7212896
517D JURONG WEST ST 52,1.3450697,103.7195481
612 JURONG WEST ST 65,1.3394043,103.7007273
108 RIVERVALE WALK,1.3828119,103.899858
247 COMPASSVALE RD,1.3921509,103.8991968
249 COMPASSVALE RD,1.391772,103.8991659
112 RIVERVALE WALK,1.3836921,103.9014397
205B COMPASSVALE LANE,1.3855339,103.8967048
54 LOR 5 TOA PAYOH,1.3373801,103.8502901
154 LOR 2 TOA PAYOH,1.3333428,103.8461676
540 WOODLANDS DR 16,1.4284571,103.7925117
547 WOODLANDS DR 16,1.430215,103.793055
682D WOODLANDS DR 73,1.4408819,103.8048273
70 REDHILL CL,1.2869521,103.8170676
103B DEPOT RD,Nil,Nil
664A JURONG WEST ST 64,1.3391846,103.7033899
664C JURONG WEST ST 64,1.338218,103.7031693
114 RIVERVALE WALK,1.3841703,103.9011225
256 COMPASSVALE RD,1.3938738,103.8990788
192C RIVERVALE DR,1.3947568,103.9029163
226C COMPASSVALE WALK,1.3881347,103.8998538
537 WOODLANDS DR 16,1.4299237,103.7926928
539 WOODLANDS DR 16,1.4291186,103.7923306
521 WOODLANDS DR 14,1.4337551,103.793182
683A WOODLANDS DR 62,1.4402104,103.8027441
682C WOODLANDS DR 73,1.4407886,103.8041929
682B WOODLANDS DR 62,1.4405712,103.8037402
648 WOODLANDS RING RD,1.4382364,103.8014763
520 WOODLANDS DR 14,1.4343401,103.7926236
103A DEPOT RD,Nil,Nil
106B DEPOT RD,Nil,Nil
664B JURONG WEST ST 64,1.338362,103.7036217
664D JURONG WEST ST 64,1.3390859,103.702738
663A JURONG WEST ST 65,1.3385939,103.7015416
227C COMPASSVALE DR,1.386776,103.901124
142 RIVERVALE CRES,1.3903027,103.9049286
115 RIVERVALE WALK,1.3846832,103.9011225
259B COMPASSVALE RD,1.3939384,103.8974977
255 COMPASSVALE RD,1.3945143,103.8992195
116A RIVERVALE DR,1.3826342,103.9024369
538 WOODLANDS DR 16,1.429634,103.792059
546 WOODLANDS DR 16,1.4291098,103.7937794
665 WOODLANDS RING RD,1.4380396,103.7976731
669 WOODLANDS RING RD,1.4383288,103.7983975
525 WOODLANDS DR 14,1.4324161,103.7931456
526 WOODLANDS DR 14,1.4330054,103.7927834
681A WOODLANDS DR 62,1.4395436,103.8037402
681B WOODLANDS DR 62,1.4390256,103.8036903
683D WOODLANDS DR 62,1.4407954,103.8031063
673 WOODLANDS DR 71,1.4391631,103.7999822
683C WOODLANDS DR 62,1.4412347,103.8032874
106A DEPOT RD,Nil,Nil
660C JURONG WEST ST 64,1.3366464,103.7038493
663D JURONG WEST ST 65,1.3385892,103.702356
667C JURONG WEST ST 65,1.3411536,103.7022655
668B JURONG WEST ST 64,1.3421179,103.703374
668D JURONG WEST ST 64,1.3413746,103.702872
682C JURONG WEST CTRL 1,1.34326,103.7054326
684A JURONG WEST ST 64,1.3440618,103.7039883
650C JURONG WEST ST 61,1.3385495,103.6964745
144 RIVERVALE DR,1.3892339,103.9059708
188C RIVERVALE DR,1.3952134,103.904838
188D RIVERVALE DR,1.3950105,103.903836
111 RIVERVALE WALK,1.3842837,103.9005335
252 COMPASSVALE ST,1.3940443,103.9009324
116C RIVERVALE DR,1.3821261,103.9029576
143 RIVERVALE DR,1.3902251,103.9056536
666 WOODLANDS RING RD,1.4382979,103.7974467
523 WOODLANDS DR 14,1.4332178,103.794051
524 WOODLANDS DR 14,1.4326318,103.79387
681D WOODLANDS DR 62,1.4400585,103.8035591
683B WOODLANDS DR 62,1.440945,103.8026535
684D WOODLANDS DR 73,1.4413742,103.8044646
104A DEPOT RD,Nil,Nil
650A JURONG WEST ST 61,1.338001,103.6967291
667B JURONG WEST ST 65,1.340938,103.7015416
668A JURONG WEST ST 64,1.3420117,103.7027406
668C JURONG WEST ST 64,1.3414945,103.7035097
680C JURONG WEST CTRL 1,1.3449325,103.7056794
681C JURONG WEST CTRL 1,1.3446636,103.7046204
684B JURONG WEST ST 64,1.3439244,103.7041286
684C JURONG WEST ST 64,1.3436301,103.7045204
685A JURONG WEST ST 64,1.3430949,103.7040646
685B JURONG WEST ST 64,1.343058,103.703812
663C JURONG WEST ST 65,1.3380037,103.7022655
681B JURONG WEST CTRL 1,1.344886,103.7049064
630 JURONG WEST ST 65,1.3427039,103.7001843
248 COMPASSVALE RD,1.39232,103.8984945
191B RIVERVALE DR,1.3946581,103.9039108
116B RIVERVALE DR,1.3818086,103.9023902
254 COMPASSVALE RD,1.394402,103.8996273
246 COMPASSVALE RD,1.3926463,103.8990835
259C COMPASSVALE RD,1.3937425,103.8979542
109 RIVERVALE WALK,1.3833699,103.8995932
250C COMPASSVALE ST,1.3927885,103.8998085
667 WOODLANDS RING RD,1.4386252,103.7979447
668 WOODLANDS RING RD,1.4389894,103.7983975
518 WOODLANDS DR 14,1.433616,103.7916165
519 WOODLANDS DR 14,1.4345691,103.7921596
104B DEPOT RD,Nil,Nil
663B JURONG WEST ST 65,1.3380073,103.7016321
667A JURONG WEST ST 65,1.3415983,103.7013607
679C JURONG WEST CTRL 1,1.3440121,103.7064526
685C JURONG WEST CTRL 1,1.3424136,103.7042279
683C JURONG WEST ST 64,1.3433361,103.7047014
188A RIVERVALE DR,1.3943066,103.9050739
117A RIVERVALE DR,1.3832043,103.9026176
117B RIVERVALE DR,1.3836845,103.9027084
186C RIVERVALE DR,1.392778,103.905158
101 RIVERVALE WALK,1.382678,103.899465
227D COMPASSVALE DR,1.3871356,103.9016182
188B RIVERVALE DR,1.3949449,103.9053097
192B RIVERVALE DR,1.3941616,103.9030015
517 WOODLANDS DR 14,1.4340522,103.7914604
522 WOODLANDS DR 14,1.433805,103.794051
681C WOODLANDS DR 62,1.4398411,103.8031063
684A WOODLANDS DR 73,1.4412235,103.8050985
684B WOODLANDS DR 73,1.4418124,103.8048268
671 WOODLANDS DR 71,1.4391334,103.7988502
63A LENGKOK BAHRU,1.2897487,103.8154149
650B JURONG WEST ST 61,1.3384593,103.6961545
648C JURONG WEST ST 61,1.3391178,103.6979624
683A JURONG WEST CTRL 1,1.3426712,103.7049934
683B JURONG WEST CTRL 1,1.3423284,103.7050028
686C JURONG WEST CTRL 1,1.3423162,103.7043494
292B COMPASSVALE ST,1.3954816,103.8987495
190B RIVERVALE DR,1.3941866,103.9024114
227B COMPASSVALE DR,1.3872992,103.9006023
244 COMPASSVALE RD,1.3935991,103.8989798
245 COMPASSVALE RD,1.392952,103.8992889
192A RIVERVALE DR,1.3943368,103.9034604
117C RIVERVALE DR,1.383378,103.903215
250A COMPASSVALE ST,1.39164,103.899895
138 RIVERVALE ST,1.3881216,103.9043895
122 LOR 2 TOA PAYOH,1.3398151,103.846308
672 WOODLANDS DR 71,1.439641,103.7998463
69 REDHILL CL,1.2870113,103.816328
454 CLEMENTI AVE 3,1.3122347,103.7664364
648A JURONG WEST ST 61,1.3384879,103.6976281
180 YUNG SHENG RD,1.3338678,103.7211787
686A JURONG WEST CTRL 1,1.3417637,103.7047017
648B JURONG WEST ST 61,1.3385402,103.6981032
679B JURONG WEST CTRL 1,1.3439227,103.706068
665A JURONG WEST ST 64,1.3399753,103.7033514
121A RIVERVALE DR,1.3867832,103.9052911
122E RIVERVALE DR,1.387927,103.905845
260A SENGKANG EAST WAY,1.3931987,103.8955721
186D RIVERVALE DR,1.3933838,103.9053572
119A RIVERVALE DR,1.384013,103.903333
250B COMPASSVALE ST,1.3920489,103.8998994
250D COMPASSVALE ST,1.393227,103.8999897
189C RIVERVALE DR,1.3954113,103.9033983
156 LOR 1 TOA PAYOH,1.3325817,103.8451252
2A BOON TIONG RD,1.2872311,103.8330844
68 REDHILL CL,1.2868666,103.8160563
649A JURONG WEST ST 61,1.3379635,103.6974701
622 JURONG WEST ST 61,1.3407321,103.6990985
686B JURONG WEST CTRL 1,1.3418097,103.7046995
681A JURONG WEST CTRL 1,1.3443674,103.7051633
185A RIVERVALE CRES,1.3932121,103.9072247
191A RIVERVALE DR,1.3938731,103.9034289
186B RIVERVALE DR,1.3925955,103.905333
261B SENGKANG EAST WAY,1.3937387,103.8941449
185B RIVERVALE CRES,1.3927835,103.9067411
185C RIVERVALE CRES,1.3931449,103.906419
261C SENGKANG EAST WAY,1.3933684,103.8947792
187B RIVERVALE DR,1.3943592,103.9058952
261A SENGKANG EAST WAY,1.3941773,103.8943261
142 LOR 2 TOA PAYOH,1.3355958,103.8453798
63B LENGKOK BAHRU,1.2893639,103.8155303
601 JURONG WEST ST 62,1.3397004,103.7001843
257A COMPASSVALE RD,1.3925464,103.8974071
203A COMPASSVALE RD,1.3865313,103.8953455
187A RIVERVALE DR,1.393737,103.905399
121 RIVERVALE DR,1.3867875,103.9045661
121B RIVERVALE DR,1.3864928,103.904838
302A ANCHORVALE LINK,1.3879235,103.891157
120C RIVERVALE DR,1.3851171,103.9040028
225C COMPASSVALE WALK,1.38862,103.898916
577 WOODLANDS DR 16,1.4310012,103.7964959
575 WOODLANDS DR 16,1.4312521,103.7971971
112A DEPOT RD,Nil,Nil
623 JURONG WEST ST 61,1.3403882,103.6983973
617 JURONG WEST ST 65,1.3410919,103.700369
673A JURONG WEST ST 65,1.3442418,103.7011817
613 JURONG WEST ST 62,1.3397711,103.7006368
624 JURONG WEST ST 61,1.3409765,103.69755
660D JURONG WEST ST 64,1.3364667,103.7032611
680B JURONG WEST CTRL 1,1.345033,103.705283
669A JURONG WEST ST 64,1.3429793,103.7032609
190A RIVERVALE DR,1.3951481,103.902961
121C SENGKANG EAST WAY,1.3863424,103.9054723
257B COMPASSVALE RD,1.3925762,103.8969616
119B RIVERVALE DR,1.3842811,103.9028713
120A RIVERVALE DR,1.3862062,103.9040911
120B RIVERVALE DR,1.385686,103.90439
251 COMPASSVALE ST,1.3935768,103.9000275
203D COMPASSVALE RD,1.3872809,103.8955947
588 WOODLANDS DR 16,1.4277464,103.7947302
649B JURONG WEST ST 61,1.3380087,103.698171
620 JURONG WEST ST 65,1.3414658,103.6993383
621 JURONG WEST ST 65,1.3410041,103.6995736
602 JURONG WEST ST 62,1.3403973,103.7005569
295C COMPASSVALE CRES,1.3972207,103.9001257
203C COMPASSVALE RD,1.3869167,103.8952323
186A RIVERVALE DR,1.392916,103.905784
121D SENGKANG EAST WAY,1.3859022,103.905563
122 SENGKANG EAST WAY,1.3865362,103.9067637
202 COMPASSVALE DR,1.3889685,103.8933836
185D RIVERVALE CRES,1.3938857,103.9063452
119D RIVERVALE DR,1.3855225,103.9033701
204C COMPASSVALE DR,1.3875222,103.8948418
582 WOODLANDS DR 16,1.4302348,103.7958168
576 WOODLANDS DR 16,1.4305217,103.7969034
578 WOODLANDS DR 16,1.4315535,103.796179
637 WOODLANDS RING RD,1.4373501,103.8023818
109B DEPOT RD,Nil,Nil
120A KIM TIAN PL,1.2832919,103.8278301
14A TELOK BLANGAH CRES,1.2778656,103.8207883
105 CLEMENTI ST 12,1.322682,103.7698766
648D JURONG WEST ST 61,1.3394218,103.6976508
618 JURONG WEST ST 65,1.3414575,103.7003653
669D JURONG WEST ST 64,1.3434194,103.7031704
204B COMPASSVALE DR,1.3873191,103.8944108
195 RIVERVALE DR,1.3928543,103.9022263
303B ANCHORVALE LINK,1.3874616,103.889886
119C RIVERVALE DR,1.3850365,103.9032974
196 RIVERVALE DR,1.3929133,103.9034333
141 LOR 2 TOA PAYOH,1.3358667,103.8454928
579 WOODLANDS DR 16,1.4307849,103.795862
580 WOODLANDS DR 16,1.4305261,103.796179
121A KIM TIAN PL,1.282705,103.8281924
2C BOON TIONG RD,1.2869202,103.8328117
619 JURONG WEST ST 65,1.3413873,103.6998224
178 YUNG SHENG RD,1.3332834,103.7209072
603 JURONG WEST ST 62,1.3389593,103.7003861
604 JURONG WEST ST 62,1.3386057,103.6996409
605 JURONG WEST ST 62,1.3385902,103.6995619
610 JURONG WEST ST 65,1.3383777,103.7009082
204A COMPASSVALE DR,1.3882567,103.8946725
193 RIVERVALE DR,1.3935452,103.9019381
297B COMPASSVALE ST,1.3949795,103.9010772
298A COMPASSVALE ST,1.394901,103.901863
257C COMPASSVALE RD,1.3928467,103.8962291
258D COMPASSVALE RD,1.3935223,103.8970911
262D COMPASSVALE ST,1.3943017,103.8949831
194 RIVERVALE DR,1.3927776,103.9016209
670 WOODLANDS DR 71,1.4388729,103.7994388
111A DEPOT RD,1.2810247,103.8088407
112B DEPOT RD,Nil,Nil
456 CLEMENTI AVE 3,1.3119389,103.7669796
625 JURONG WEST ST 61,1.3414107,103.6989402
179 YUNG SHENG RD,1.3338698,103.7208167
183 YUNG SHENG RD,1.3332724,103.7227163
184 YUNG SHENG RD,1.3334227,103.7221742
662B JURONG WEST ST 64,1.3372099,103.7031172
662D JURONG WEST ST 64,1.341031,103.7039373
682A JURONG WEST CTRL 1,1.3439996,103.7054346
303A ANCHORVALE LINK,1.3870774,103.890966
201C COMPASSVALE DR,1.3871309,103.893629
258A COMPASSVALE RD,1.3931535,103.896837
259A COMPASSVALE RD,1.394033,103.896862
200D SENGKANG EAST RD,1.3871669,103.8932161
298B COMPASSVALE ST,1.3954502,103.9020287
260C SENGKANG EAST WAY,1.3941044,103.8954105
261D SENGKANG EAST WAY,1.3938815,103.8947326
298D COMPASSVALE ST,1.3957505,103.9008506
584 WOODLANDS DR 16,1.4296532,103.7949113
45 KIM CHENG ST,1.2842126,103.8315944
120 KIM TIAN PL,1.2829258,103.8279207
121 KIM TIAN PL,1.2827761,103.8285547
455 CLEMENTI AVE 3,1.31216,103.766708
460 CLEMENTI AVE 3,1.3113104,103.7668663
181 YUNG SHENG RD,1.3338632,103.7219932
608 JURONG WEST ST 65,1.3379357,103.7001028
666A JURONG WEST ST 65,1.3400281,103.7012101
203E COMPASSVALE RD,1.387748,103.8962031
262A COMPASSVALE ST,1.3954933,103.8948698
297A COMPASSVALE ST,1.395093,103.9004881
298C COMPASSVALE ST,1.3960409,103.9013037
197 RIVERVALE DR,1.392618,103.9037958
8B BOON TIONG RD,1.2870984,103.8303435
8A BOON TIONG RD,1.2866055,103.8302303
109A DEPOT RD,1.280988,103.809551
659A JURONG WEST ST 65,1.3369477,103.7024016
177 YUNG SHENG RD,1.3334086,103.7214276
273D JURONG WEST AVE 3,1.352327,103.7027856
606 JURONG WEST ST 65,1.3380209,103.6991021
682B JURONG WEST CTRL 1,1.3436252,103.7056136
669C JURONG WEST ST 64,1.3433487,103.702718
680A JURONG WEST CTRL 1,1.3445851,103.7055253
122D RIVERVALE DR,1.3872928,103.9058348
303C ANCHORVALE LINK,1.3877016,103.8900248
258B COMPASSVALE RD,1.3929503,103.8972712
203B COMPASSVALE RD,1.3868148,103.8946608
291D COMPASSVALE ST,1.3968236,103.8984852
200A SENGKANG EAST RD,1.3870875,103.8918961
200B SENGKANG EAST RD,1.3871528,103.8925138
260B SENGKANG EAST WAY,1.3936952,103.8952776
311C ANCHORVALE LANE,1.3918147,103.8844303
73A REDHILL RD,1.2880407,103.8168008
111B DEPOT RD,Nil,Nil
660A JURONG WEST ST 64,1.3357085,103.7045051
661A JURONG WEST ST 64,1.3356503,103.7050706
661B JURONG WEST ST 64,1.3359592,103.7055457
661C JURONG WEST ST 64,1.3363283,103.7050481
662A JURONG WEST ST 64,1.336982,103.7028088
632 JURONG WEST ST 65,1.3439032,103.6997568
633 JURONG WEST ST 65,1.3434967,103.6992569
659C JURONG WEST ST 65,1.3365102,103.7020395
631 JURONG WEST ST 65,1.3435825,103.7002748
611 JURONG WEST ST 65,1.339192,103.7007986
669B JURONG WEST ST 64,1.3429087,103.7028085
301A ANCHORVALE DR,1.3896032,103.8916076
201A COMPASSVALE DR,1.3889843,103.8926044
201B COMPASSVALE DR,1.3886707,103.8938141
291A COMPASSVALE ST,1.395856,103.8983296
299B COMPASSVALE ST,1.3970496,103.9013269
160 LOR 1 TOA PAYOH,1.330965,103.8450399
161 LOR 1 TOA PAYOH,1.3305263,103.8449493
367 CLEMENTI AVE 2,1.3129376,103.7715967
660B JURONG WEST ST 64,1.3362049,103.7042111
661D JURONG WEST ST 64,1.3365327,103.7045279
635 JURONG WEST ST 65,1.3427327,103.698352
659D JURONG WEST ST 65,1.3364869,103.7025995
273A JURONG WEST AVE 3,1.35189,103.7046678
679A JURONG WEST CTRL 1,1.3442905,103.7057967
628 JURONG WEST ST 65,1.3421957,103.69937
307A ANCHORVALE RD,1.389375,103.887916
291B COMPASSVALE ST,1.395856,103.8983296
122A SENGKANG EAST WAY,1.3865708,103.9060492
585 WOODLANDS DR 16,1.4293564,103.7954546
9 CANTONMENT CL,1.2753258,103.8392229
118A JLN MEMBINA,1.2816044,103.8255885
74A REDHILL RD,1.2879998,103.8161016
657B JURONG WEST ST 65,1.336041,103.7008177
659B JURONG WEST ST 65,1.3367514,103.7017443
182 YUNG SHENG RD,1.3338062,103.7224675
652C JURONG WEST ST 61,1.3366403,103.6972888
665B JURONG WEST ST 64,1.3397592,103.702718
307C ANCHORVALE RD,1.3899886,103.8870544
311A ANCHORVALE LANE,1.3909847,103.8841558
305D ANCHORVALE LINK,1.3890342,103.8873262
260D SENGKANG EAST WAY,1.3944427,103.8960088
651A JURONG WEST ST 61,1.3370847,103.6978695
634 JURONG WEST ST 65,1.3430779,103.6988271
305A ANCHORVALE LINK,1.3884241,103.888255
305C ANCHORVALE LINK,1.3890483,103.8880284
306C ANCHORVALE LINK,1.3902016,103.8879115
290C COMPASSVALE CRES,1.3969621,103.8974297
296B COMPASSVALE CRES,1.3976252,103.8993073
322A ANCHORVALE DR,1.3914529,103.8922842
299A COMPASSVALE ST,1.3958878,103.9023912
301B ANCHORVALE DR,1.3895257,103.8911803
253 COMPASSVALE ST,1.3942525,103.9002972
299C COMPASSVALE ST,1.3966757,103.9020218
122C SENGKANG EAST WAY,1.3877303,103.9061973
143 LOR 2 TOA PAYOH,1.3356536,103.843904
131B KIM TIAN RD,1.280926,103.828383
131C KIM TIAN RD,1.2803779,103.8288552
651B JURONG WEST ST 61,1.3371168,103.6984202
662C JURONG WEST ST 64,1.337665,103.704918
666B JURONG WEST ST 65,1.3398361,103.7020846
305B ANCHORVALE LINK,1.3892286,103.8885268
307D ANCHORVALE RD,1.3904153,103.8861709
308A ANCHORVALE RD,1.3896638,103.8862426
308B ANCHORVALE RD,1.38993,103.886585
404B FERNVALE LANE,1.3894612,103.8708423
321C ANCHORVALE DR,1.3905754,103.8915621
308C ANCHORVALE RD,1.3896444,103.8863974
183B RIVERVALE CRES,1.391138,103.9083519
583 WOODLANDS DR 16,1.4304947,103.7953187
17 CANTONMENT CL,1.2738137,103.8398541
119D KIM TIAN RD,1.2820147,103.8279629
17 TELOK BLANGAH CRES,1.2778231,103.8218752
366 CLEMENTI AVE 2,1.3125343,103.7717325
268A BOON LAY DR,1.3480014,103.7076588
274D JURONG WEST AVE 3,1.3522232,103.7043241
657A JURONG WEST ST 65,1.3354572,103.7002746
674A JURONG WEST ST 65,1.3446024,103.7021772
304B ANCHORVALE LINK,1.388576,103.889256
296A COMPASSVALE CRES,1.397286,103.8989834
183D RIVERVALE CRES,1.391512,103.908772
301D ANCHORVALE DR,1.3884778,103.891517
319B ANCHORVALE DR,1.3915979,103.890317
322C ANCHORVALE DR,1.3922116,103.8921513
189A RIVERVALE DR,1.3954382,103.9040224
189B RIVERVALE DR,1.3957944,103.903543
76 TELOK BLANGAH DR,1.2744038,103.8088114
119B KIM TIAN RD,1.2810165,103.8275227
273B JURONG WEST AVE 3,1.3515637,103.7036937
273C JURONG WEST AVE 3,1.352054,103.7038974
275B JURONG WEST ST 25,1.3527275,103.7026275
636 JURONG WEST ST 65,1.3421492,103.6978996
276A JURONG WEST ST 25,1.3532353,103.7035324
275D JURONG WEST ST 25,1.353531,103.7030799
301C ANCHORVALE DR,1.3887064,103.8909448
290B COMPASSVALE CRES,1.3968469,103.8968381
296C COMPASSVALE CRES,1.3975166,103.8996726
292A COMPASSVALE ST,1.3960298,103.899103
258C COMPASSVALE RD,1.3934254,103.8974975
323C SENGKANG EAST WAY,1.3929979,103.8924005
5A MARSILING DR,1.4401537,103.7754242
16 CANTONMENT CL,1.2739211,103.8402617
19 CANTONMENT CL,1.2738915,103.8389936
109 CLEMENTI ST 11,1.3222655,103.770609
268B BOON LAY DR,1.347638,103.7080555
268C BOON LAY DR,1.3472806,103.7081501
275A JURONG WEST ST 25,1.3524557,103.7021072
609 JURONG WEST ST 65,1.3379407,103.7006585
322B ANCHORVALE DR,1.3914077,103.8918758
304A ANCHORVALE LINK,1.3879068,103.8889799
306A ANCHORVALE LINK,1.3903883,103.8886113
295A COMPASSVALE CRES,1.3982523,103.8992195
201D COMPASSVALE DR,1.3873441,103.8936045
202C SENGKANG EAST RD,1.3877528,103.8927988
320A ANCHORVALE DR,1.3900098,103.8911767
325A SENGKANG EAST WAY,1.3936614,103.8908302
317C ANCHORVALE RD,1.3934847,103.8883806
589 WOODLANDS DR 16,1.4278898,103.7952735
119C KIM TIAN RD,1.2815512,103.8276187
276C JURONG WEST ST 25,1.3532064,103.704276
670A JURONG WEST ST 65,1.339792,103.701055
658D JURONG WEST ST 65,1.3372499,103.7007729
629 JURONG WEST ST 65,1.3425605,103.6996414
321B ANCHORVALE DR,1.3910578,103.8924514
295B COMPASSVALE CRES,1.3979526,103.9003069
309A ANCHORVALE RD,1.391709,103.886047
309C ANCHORVALE RD,1.3908493,103.8858527
158A RIVERVALE CRES,1.38875,103.906885
202B SENGKANG EAST RD,1.388104,103.8927334
587 WOODLANDS DR 16,1.4286225,103.7954546
11 CANTONMENT CL,1.2743997,103.8396276
86 TELOK BLANGAH HTS,1.2766535,103.8085171
457 CLEMENTI AVE 3,1.311791,103.7672512
672A JURONG WEST ST 65,1.343877,103.7009102
320B ANCHORVALE DR,1.3913587,103.8907695
122B SENGKANG EAST WAY,1.3873254,103.9065145
144 LOR 2 TOA PAYOH,1.3353387,103.8441841
586 WOODLANDS DR 16,1.4287854,103.794691
581 WOODLANDS DR 16,1.4299743,103.7964053
18 CANTONMENT CL,1.2738709,103.8394238
459 CLEMENTI AVE 3,1.3114104,103.7670355
658B JURONG WEST ST 65,1.3365176,103.7007667
656A JURONG WEST ST 61,1.3354624,103.6993698
309B ANCHORVALE RD,1.3909363,103.8860104
312B ANCHORVALE LANE,1.3917261,103.8854866
8 CANTONMENT CL,1.2758904,103.8390656
13 CANTONMENT CL,1.2746874,103.8404881
673C JURONG WEST ST 65,1.344916,103.701035
915 JURONG WEST ST 91,1.3411651,103.6877332
652B JURONG WEST ST 61,1.336644,103.6978319
290A COMPASSVALE CRES,1.3960498,103.8967954
323A SENGKANG EAST WAY,1.3932718,103.8925591
324A SENGKANG EAST WAY,1.393476,103.892043
311D ANCHORVALE LANE,1.3917614,103.8846229
309D ANCHORVALE RD,1.3909243,103.8856331
319C ANCHORVALE DR,1.3909375,103.8907468
320D ANCHORVALE DR,1.390908,103.891812
321A ANCHORVALE DR,1.3910578,103.8924514
183A RIVERVALE CRES,1.39161,103.90794
323B SENGKANG EAST WAY,1.3920612,103.8927856
315C ANCHORVALE RD,1.3924077,103.8878908
87 TELOK BLANGAH HTS,1.27689,103.8087208
88 TELOK BLANGAH HTS,1.2774773,103.808268
458 CLEMENTI AVE 3,1.3114652,103.7669729
276B JURONG WEST AVE 3,1.3526428,103.7046182
674B JURONG WEST ST 65,1.3451176,103.7020869
652A JURONG WEST ST 61,1.3366404,103.6984653
653C JURONG WEST ST 61,1.3354783,103.6970813
658C JURONG WEST ST 65,1.3368488,103.7004561
671A JURONG WEST ST 65,1.3441618,103.702358
311B ANCHORVALE LANE,1.3914529,103.8842735
314C ANCHORVALE LINK,1.3916599,103.888853
314B ANCHORVALE LINK,1.3911551,103.8885602
689F WOODLANDS DR 75,1.443492,103.8087142
673B JURONG WEST ST 65,1.3444584,103.7017246
658A JURONG WEST ST 65,1.3368458,103.700999
324B SENGKANG EAST WAY,1.392562,103.892359
325C SENGKANG EAST WAY,1.3932952,103.8912948
313B ANCHORVALE RD,1.3913689,103.8880027
318A ANCHORVALE LINK,1.3937281,103.8896057
318C ANCHORVALE LINK,1.3934033,103.8889799
157A RIVERVALE CRES,1.3876446,103.9082817
157D RIVERVALE CRES,1.3880517,103.907602
766 WOODLANDS CIRCLE,1.4461911,103.7971298
685C WOODLANDS DR 73,1.4417334,103.8057324
687C WOODLANDS DR 75,1.4417289,103.8064569
689E WOODLANDS DR 75,1.4439551,103.8084944
393 BT BATOK WEST AVE 5,1.3649684,103.7513744
