,Unnamed: 0,town,flat_type,floor_area_sqm,flat_model,remaining_lease,resale_price,address,ind,Lat,Lon,dist_presch,dist_gym,dist_park,dist_pharm,dist_mrt,dist_hawker,index,storey_index,pred,perc_error
427,428,CLEMENTI,5 ROOM,133,Model A,61,670000.0,613 Clementi West St 1,1170,1.303666,103.7677038,65.5911084432979,877.113657394174,526.851524883785,1012.31205342162,1183.17801619304,382.989648718147,165.256285591777,3,609658.201058201,-9.006238648029697
428,429,JURONG WEST,2 ROOM,47,Model A,91,280000.0,180a Boon Lay Dr,1225,1.3475808,103.7084267,77.0398508549604,890.102893268168,944.453367217056,890.102381516426,1022.07045315447,552.929636333862,165.256285591777,1,280532.0888888889,0.19003174603174558
429,430,JURONG WEST,3 ROOM,59,Improved,52,275000.0,186 Boon Lay Ave,1226,1.3456807,103.7112707,148.818806073928,843.024181116641,926.030546459853,843.023904983002,973.26037675049,177.626763360641,165.256285591777,2,312257.73817663814,13.548268427868415
430,431,JURONG WEST,3 ROOM,73,Model A,61,340000.0,489 Jurong West Ave 1,1227,1.3492156,103.7272423,41.2990802912127,378.093324596272,1400.76635803624,390.842638775305,823.164740782118,649.456159757833,165.256285591777,1,331797.9978835979,-2.4123535636476725
431,432,JURONG WEST,3 ROOM,73,Model A,61,360000.0,489 Jurong West Ave 1,1228,1.3492156,103.7272423,41.2990802912127,378.093324596272,1400.76635803624,390.842638775305,823.164740782118,649.456159757833,165.256285591777,4,338278.73227513226,-6.033685479129926
432,433,JURONG WEST,3 ROOM,74,Model A,61,385000.0,511 Jurong West St 52,1229,1.3478915,103.7194908,15.6732868685297,1056.53323061719,876.056891906974,303.795593655174,447.920138484067,226.853787507623,165.256285591777,4,353352.59259259264,-8.220105820105807
433,434,JURONG WEST,4 ROOM,93,Model A,94,670000.0,697a Jurong West Ctrl 3,1230,1.3411967,103.708017,105.1700967623,230.504664348144,354.309223430043,230.504491133112,357.152792328236,695.855300420458,165.256285591777,5,607483.7315669515,-9.330786333290822
434,435,JURONG WEST,4 ROOM,93,Model A,94,625000.0,698c Jurong West Ctrl 3,1231,1.3405785,103.7062591,171.68806327909,86.2798787723117,337.174221312013,86.2792174746967,207.64515187265,892.846897263266,165.256285591777,2,569944.8737891738,-8.808820193732195
435,436,JURONG WEST,4 ROOM,103,Model A,61,410000.0,459 Jurong West St 41,1232,1.3503713,103.7209444,5.93925737350945,992.560218828564,1175.86620745253,363.489749350521,680.782321763026,289.481089046669,165.256285591777,1,408508.43685285054,-0.36379588954864783
436,437,JURONG WEST,4 ROOM,103,Model A,62,430000.0,412 Jurong West St 42,1233,1.3533508,103.7260707,59.2248215517426,851.789760287894,1696.19134089339,656.392540333143,1117.76102795698,943.484921471336,165.256285591777,4,414488.72152203287,-3.6072740646435197
437,438,JURONG WEST,4 ROOM,104,Model A,61,550000.0,511 Jurong West St 52,1234,1.3478915,103.7194908,15.6732868685297,1056.53323061719,876.056891906974,303.795593655174,447.920138484067,226.853787507623,165.256285591777,4,492615.61801112466,-10.433523997977334
438,439,JURONG WEST,4 ROOM,91,Model A,78,499000.0,661d Jurong West St 64,1235,1.3365327,103.7045279,134.561738905526,425.461345558687,407.599880440098,326.925200107211,217.825850961022,951.525807827652,165.256285591777,2,485202.2495238095,-2.7650802557495933
439,440,JURONG WEST,4 ROOM,105,Model A,73,400000.0,866 Jurong West St 81,1236,1.3499919,103.6953015,154.83258301879,1299.63406253134,600.853565083006,1336.55712239609,1368.87582260815,999.834644960922,165.256285591777,3,413842.9725992303,3.4607431498075747
440,441,JURONG WEST,4 ROOM,105,Model A,66,410000.0,975 Jurong West St 93,1237,1.3403059,103.6935564,42.7235350367678,211.479311232267,322.357144408567,633.95992996269,483.718236159795,441.190804620883,165.256285591777,1,410325.2639642665,0.07933267421134543
441,442,JURONG WEST,5 ROOM,114,Improved,95,678888.0,218b Boon Lay Ave,1238,1.3505719,103.7111562,251.559387859186,1304.95243695463,1132.83168908257,732.009850107011,1267.81491305647,622.880088407532,165.256285591777,3,670629.8666666667,-1.2164205779647457
442,443,JURONG WEST,5 ROOM,121,Standard,53,405000.0,200 Boon Lay Dr,1239,1.3429923,103.7147212,116.970372221325,984.372679902478,446.801778832593,843.253687046656,646.86521209759,327.714948652881,165.256285591777,2,451718.87547652953,11.535524809019638
443,444,JURONG WEST,5 ROOM,110,Premium Apartment,77,620000.0,686a Jurong West Ctrl 1,1240,1.3417637,103.7047017,255.729543885204,290.960848494683,546.581401648251,146.703184842587,364.509966315726,814.060896427045,165.256285591777,6,558231.407248325,-9.96267625027017
444,445,JURONG WEST,5 ROOM,116,Improved,77,750000.0,517a Jurong West St 52,1241,1.345202,103.7212896,143.142916439443,847.292903666457,644.972257531238,662.68685886923,110.488198531116,586.819274497397,165.256285591777,5,607727.0242144727,-18.969730104736968
445,446,JURONG WEST,5 ROOM,111,Improved,79,575000.0,653b Jurong West St 61,1242,1.3385893,103.6984964,73.9843380158815,526.464251980142,634.616396771195,53.8306099456235,173.943318320151,321.156208023603,165.256285591777,5,626862.9401591345,9.019641766805991
446,447,JURONG WEST,5 ROOM,110,Premium Apartment,85,500000.0,676b Jurong West St 64,1243,1.3460223,103.7040325,221.386984779409,740.392362142384,721.100283350817,619.893267525485,838.628255196335,908.409222334738,165.256285591777,3,503725.6922140237,0.7451384428047343
447,448,JURONG WEST,5 ROOM,110,Improved,78,528000.0,662b Jurong West St 64,1244,1.3372099,103.7031172,36.8678240626923,472.810988749088,537.169618083621,341.989622622675,281.498588226185,779.402181324936,165.256285591777,1,619467.1329661191,17.323320637522556
448,449,JURONG WEST,5 ROOM,110,Improved,78,550000.0,659c Jurong West St 65,1245,1.3365102,103.7020395,132.258490552055,615.386943643278,670.84757830364,410.078539422698,423.591683882607,738.674891583124,165.256285591777,6,597022.2222222222,8.549494949494955
449,450,JURONG WEST,5 ROOM,109,Improved,77,550000.0,618 Jurong West St 65,1246,1.3414575,103.7003653,50.6448312372754,702.143784875124,919.425518996962,357.30424328361,540.924901916228,330.266535477422,165.256285591777,5,568368.4200917316,3.339712743951198
450,451,JURONG WEST,5 ROOM,110,Improved,79,535000.0,674a Jurong West St 65,1247,1.3446024,103.7021772,71.6417322307047,713.785341645803,807.948557141657,525.154989235688,764.381284714241,648.545665577637,165.256285591777,5,604746.617873286,13.036751004352526
451,452,JURONG WEST,5 ROOM,110,Improved,79,550000.0,670a Jurong West St 65,1248,1.3440873,103.7029009,67.2519218934899,617.696776292074,873.60238824038,438.189944411653,677.784485732525,687.94915023655,165.256285591777,5,627941.2789440221,14.171141626185843
452,453,JURONG WEST,5 ROOM,110,Improved,78,540000.0,659a Jurong West St 65,1249,1.339792,103.701055,43.1111970043348,601.631031998712,784.397126835505,268.514998772116,488.343335191303,437.908995556842,165.256285591777,1,592680.8646628304,9.75571567830192
453,454,JURONG WEST,5 ROOM,121,Improved,67,470000.0,823 Jurong West St 81,1250,1.3467006,103.6943056,73.6381988580249,923.940196528294,939.010112721404,1044.65268086714,1036.09950354868,696.967631942563,165.256285591777,2,460678.33451596624,-1.9833330817093102
454,455,JURONG WEST,5 ROOM,128,Improved,72,565000.0,358 Yung An Rd,1251,1.3363947,103.7206644,135.362182387646,1422.00142289752,469.842132002454,648.735104182743,845.10522224882,222.379548692967,165.256285591777,2,542501.762962963,-3.9819888561127494
455,456,JURONG WEST,EXECUTIVE,154,Maisonette,69,700000.0,726 Jurong West Ave 5,1252,1.3459519,103.6971104,183.300040610481,917.411421585696,782.169829696805,848.499534020596,903.94707775463,523.355387580279,165.256285591777,3,625911.8856254857,-10.584016339216332
456,457,JURONG WEST,EXECUTIVE,150,Maisonette,63,690000.0,556 Jurong West St 42,1253,1.3535931,103.7177397,142.493818684343,1482.97537998828,1508.05236149338,404.96549326295,1111.41879724615,446.806447628331,165.256285591777,4,637193.8586894588,-7.653063958049448
457,458,JURONG WEST,EXECUTIVE,130,Apartment,77,690000.0,666a Jurong West St 65,1254,1.3400281,103.7012101,66.2622709942959,584.770420754279,774.885961643171,297.084818321047,490.934144397601,445.185904044526,165.256285591777,4,631608.0550392816,-8.462600718944694
458,459,JURONG WEST,EXECUTIVE,143,Apartment,72,650000.0,752 Jurong West St 74,1255,1.3487403,103.6995314,97.0664677907066,1256.39305841278,377.338165777494,1071.27671546024,1243.42083204619,865.730338758505,165.256285591777,5,626268.648888889,-3.6509770940170765
459,460,JURONG WEST,EXECUTIVE,154,Apartment,72,668000.0,369 Yung An Rd,1256,1.3370316,103.7198215,178.516512849554,1432.30257105422,365.086459723489,753.494402725717,777.004125223443,331.115648322661,165.256285591777,3,665691.10007337,-0.3456437015913122
460,461,SENGKANG,2 ROOM,46,Model A,91,292000.0,450c Sengkang West Way,1383,1.3937529,103.873475,133.932453217413,1383.61612039894,589.467188736391,390.202700377742,357.328694046522,465.897526880071,165.256285591777,3,288756.5333333333,-1.1107762557077652
461,462,SENGKANG,3 ROOM,68,Model A,90,415000.0,211c Compassvale Lane,1384,1.3851958,103.8992907,82.9367122666277,1890.87863359622,871.402574434507,254.02647016675,246.763125421668,827.787241206458,165.256285591777,2,383535.2606060606,-7.58186491420226
462,463,SENGKANG,3 ROOM,68,Model A,93,408000.0,470c Fernvale Link,1385,1.3963755,103.8792443,153.900155793584,734.281235370279,660.907756145838,657.725525586372,289.513151137891,585.30125977179,165.256285591777,3,384013.2510242843,-5.879105141106793
463,464,SENGKANG,3 ROOM,67,Model A,92,380000.0,453a Fernvale Rd,1386,1.3938878,103.875434,108.763104570874,1165.76862078876,599.555076897876,286.526596943191,213.428503807977,313.143639949023,165.256285591777,3,389896.1063786008,2.6042385206844254
464,465,SENGKANG,3 ROOM,69,Model A,88,398000.0,439c Sengkang West Ave,1387,1.3922478,103.8786353,116.872649317061,874.155283517458,761.512250966464,301.169154703678,168.157879729137,189.839481521742,165.256285591777,2,374675.2674897119,-5.860485555348761
465,466,SENGKANG,3 ROOM,67,Model A,91,402000.0,432a Sengkang West Way,1388,1.3948955,103.8769596,133.663911049337,984.379627217171,576.41571603543,402.326778074441,292.306055547944,367.878842856948,165.256285591777,7,398993.28758566536,-0.7479384115260309
466,467,SENGKANG,4 ROOM,92,Model A,92,545000.0,333d Anchorvale Link,1389,1.3941979,103.8921949,130.461960362241,728.029773042245,1052.8162906998,246.945986044635,293.084448010763,511.332495097923,165.256285591777,5,543592.1096734529,-0.2583285002838692
467,468,SENGKANG,4 ROOM,92,Premium Apartment,92,518000.0,326d Anchorvale Rd,1390,1.3961201,103.8881644,74.1441684552652,273.680543468304,565.427041135139,738.968182316629,154.652741330837,95.5184273158758,165.256285591777,2,484937.7174009363,-6.382680038429286
468,469,SENGKANG,4 ROOM,92,Model A,94,615000.0,274a Compassvale Bow,1391,1.3815958,103.8905203,85.1237728699427,1256.89213017664,1042.33739985502,798.096478786825,331.605366688008,227.324746510783,165.256285591777,2,574228.7718701751,-6.629467988589408
469,470,SENGKANG,4 ROOM,92,Premium Apartment,94,555000.0,216d Compassvale Dr,1392,1.3901857,103.8946635,51.9574457019289,1151.78342541208,1022.5438055116,215.348823494532,98.4462352094698,903.794749644822,165.256285591777,1,541296.927360627,-2.469022097184327
470,471,SENGKANG,4 ROOM,90,Premium Apartment,86,600000.0,275a Compassvale Link,1393,1.3823562,103.8946346,13.9466818125653,1501.28138088827,750.297173652901,822.113031534827,134.399451915454,248.350190518907,165.256285591777,3,519548.2492106251,-13.408625131562488
471,472,SENGKANG,4 ROOM,92,Premium Apartment,85,560000.0,265c Compassvale Link,1394,1.382146,103.896062,109.113682659625,1565.33795341199,647.052589001394,685.772960287492,253.518689675346,408.063822428485,165.256285591777,2,489991.0727499504,-12.50159415179457
472,473,SENGKANG,4 ROOM,101,Model A,76,425000.0,228b Compassvale Walk,1395,1.3879159,103.9011963,48.2270156545278,1911.76022150363,501.742693287404,334.594545744306,440.53127076817,1155.98702602024,165.256285591777,1,433991.41448107455,2.1156269367234235
473,474,SENGKANG,4 ROOM,92,Model A,92,490000.0,430a Fernvale Link,1396,1.3939062,103.8784692,78.9097303703311,833.214107946583,768.408482015762,386.902901687738,270.456752438008,301.536739081427,165.256285591777,3,475390.71263334394,-2.9814872176849105
474,475,SENGKANG,4 ROOM,92,Model A,92,505000.0,440c Fernvale Link,1397,1.3925706,103.8781754,77.9289890031255,907.449015965218,793.675186604407,268.705420310068,217.86451437523,165.088458126347,165.256285591777,7,504730.63147331495,-0.05334030231387161
475,476,SENGKANG,4 ROOM,93,Model A,93,463000.0,470a Fernvale Link,1398,1.3963872,103.8794633,166.190624108079,710.311285041134,639.48282221813,672.216466759204,271.338241301874,596.997794415607,165.256285591777,2,461637.17232883873,-0.29434722919249906
476,477,SENGKANG,4 ROOM,92,Model A,92,502000.0,430d Fernvale Link,1399,1.3948433,103.8780388,39.0612235801481,865.073728803589,659.730804238165,442.30760769741,358.40349487446,377.918934429912,165.256285591777,3,480141.455678321,-4.354291697545615
477,478,SENGKANG,4 ROOM,92,Model A,92,470000.0,430b Fernvale Link,1400,1.3940234,103.8781602,64.474086356579,864.26374384678,735.892133653428,374.119910397356,296.224225357996,297.012139652854,165.256285591777,2,473810.51997890224,0.8107489316813287
478,479,SENGKANG,4 ROOM,96,Model A,87,560000.0,436c Fernvale Rd,1401,1.3920867,103.8766114,10.4021528740933,1089.29931820205,753.149487121759,98.1010353102188,39.7290683718859,74.3391871519536,165.256285591777,9,523013.1302032018,-6.6047981779996805
479,480,SENGKANG,4 ROOM,95,Premium Apartment,89,525000.0,411b Fernvale Rd,1402,1.3900408,103.8770827,108.905551952479,1143.35744454027,519.633853103189,188.202303758209,252.805250440094,172.732929080249,165.256285591777,5,500861.3228416592,-4.597843268255393
480,481,SENGKANG,4 ROOM,92,Model A,92,550000.0,453c Fernvale Rd,1403,1.3933832,103.8748604,107.724945405279,1238.33855296536,639.166911786706,259.096790840388,207.15035443816,315.737746441841,165.256285591777,8,500134.6597662084,-9.066425497053022
481,482,SENGKANG,4 ROOM,94,Model A,89,535000.0,445b Fernvale Rd,1404,1.3923867,103.8740321,138.067983873283,1353.04210204377,740.372051186356,252.093661256748,249.419184344305,348.426350317242,165.256285591777,6,498588.2211117596,-6.805939979110355
482,483,SENGKANG,4 ROOM,90,Model A,82,430000.0,153 Rivervale Cres,1405,1.3915387,103.9065598,19.8500745110506,2353.74930350588,314.45516009864,772.425057787271,52.3872069371638,1863.86172647546,165.256285591777,1,403392.62573899917,-6.187761456046706
483,484,SENGKANG,4 ROOM,93,Model A,92,485000.0,180c Rivervale Cres,1406,1.3895416,103.9096411,63.2807425072528,2736.59093925902,697.442401843866,636.283006691858,445.245048437159,2077.09032902768,165.256285591777,6,446441.4071767738,-7.950225324376532
484,485,SENGKANG,4 ROOM,93,Model A,94,518000.0,163c Rivervale Cres,1407,1.3896155,103.9083283,88.2524591809599,2593.0032195999,558.548094693864,725.411409204841,318.225450116675,1946.35205061678,165.256285591777,5,475338.24769154424,-8.235859519006903
485,486,SENGKANG,4 ROOM,85,Model A2,80,430000.0,183d Rivervale Cres,1408,1.391512,103.908772,84.3709175534671,2596.49166616668,560.622353695104,554.444737168177,296.909819801072,1908.33273960295,165.256285591777,3,418869.8049236962,-2.588417459605532
486,487,SENGKANG,4 ROOM,102,Premium Apartment,78,520000.0,119a Rivervale Dr,1409,1.384013,103.903333,184.707312293898,2263.35327610739,850.217450351745,222.452325570319,120.781522947379,1229.72978737129,165.256285591777,3,456366.77504001633,-12.237158646150705
487,488,SENGKANG,4 ROOM,91,Model A,78,460000.0,197 Rivervale Dr,1410,1.392618,103.9037958,60.1451819910243,2029.98306283372,109.07368632691,891.105475898531,285.35194843506,1704.23232233708,165.256285591777,6,418232.8051097622,-9.079824976138656
488,489,SENGKANG,4 ROOM,95,Model A,77,408000.0,116a Rivervale Dr,1411,1.3826342,103.9024369,29.343767819306,2087.64767453956,761.523260878073,273.853698110959,127.163896222433,1116.95837145659,165.256285591777,1,418310.567814427,2.5270999545164265
489,490,SENGKANG,4 ROOM,102,Model A,76,475000.0,104 Rivervale Walk,1412,1.3823776,103.9007147,80.9496083013686,1925.18179853799,647.715060400051,299.443938980961,232.517347730552,924.962966290495,165.256285591777,2,445381.81193721195,-6.235408013218536
490,491,SENGKANG,4 ROOM,92,Premium Apartment,92,590000.0,282b Sengkang East Ave,1413,1.3848844,103.8919701,94.7393226785459,1367.76664110333,1155.10356743626,869.681901439688,193.096819647587,282.095266890895,165.256285591777,5,613638.9740423708,4.006605769893356
491,492,SENGKANG,4 ROOM,90,Model A,80,473000.0,325c Sengkang East Way,1414,1.3932952,103.8912948,81.2636619482447,660.606715777692,1034.68625459421,296.088083164983,433.764294436599,509.660515014379,165.256285591777,5,452410.9260417113,-4.352869758623404
492,493,SENGKANG,5 ROOM,110,Improved,79,522000.0,320b Anchorvale Dr,1415,1.3913587,103.8907695,54.414257703609,721.445668306779,1151.12529178908,383.502832062359,496.948042308982,668.455658096786,165.256285591777,2,776001.2409567275,48.65924156259148
493,494,SENGKANG,5 ROOM,112,Improved,92,638000.0,330b Anchorvale St,1416,1.3965468,103.8903391,53.4673203492151,520.075063948504,743.034589662853,576.959910492119,126.658902278337,209.8457622262,165.256285591777,3,646670.1185319317,1.3589527479516705
494,495,SENGKANG,5 ROOM,113,Improved,94,738888.0,278a Compassvale Bow,1417,1.3821195,103.8902371,51.8451918816084,1307.69135894345,1099.22767632656,768.846229814252,327.70285359308,242.899237704481,165.256285591777,2,708339.5066666667,-4.1343875300902555
495,496,SENGKANG,5 ROOM,113,Premium Apartment,94,725666.0,289a Compassvale Cres,1418,1.397655,103.8977627,181.961822172187,1354.42075518132,943.521951358235,674.27768939833,457.767184909593,1035.25764411111,165.256285591777,5,691871.9888888889,-4.656964927543959
496,497,SENGKANG,5 ROOM,110,Improved,79,500000.0,295b Compassvale Cres,1419,1.3979526,103.9003069,120.02728562532,1639.042584741,799.647262253339,802.822871481722,383.128520505993,1244.74109333744,165.256285591777,4,782989.8105520031,56.59796211040062
497,498,SENGKANG,5 ROOM,113,Premium Apartment,94,695888.0,287a Compassvale Cres,1420,1.3979177,103.8958564,104.208099599396,1152.71025835774,1121.29502733499,593.345286241089,289.035532733355,827.398545281514,165.256285591777,3,661310.2244949496,-4.968870781656019
498,499,SENGKANG,5 ROOM,113,Premium Apartment,94,695588.0,287c Compassvale Cres,1421,1.3987808,103.8966821,213.301420148238,1266.52857353843,1117.18864228809,515.517981056043,421.705139019236,935.090962320689,165.256285591777,4,668817.942087542,-3.84855085373209
499,500,SENGKANG,5 ROOM,113,Premium Apartment,94,645000.0,288a Compassvale Cres,1422,1.3985576,103.8972261,221.673345528047,1317.98346330072,1057.28124357468,558.64815846307,452.750011966711,989.313620916869,165.256285591777,2,632236.4027777778,-1.9788522825150774
500,501,SENGKANG,5 ROOM,112,Premium Apartment,94,800000.0,216a Compassvale Dr,1423,1.3907834,103.8932833,175.77981895758,986.065451201228,1167.14646578746,233.410653125006,214.62773227178,866.235874635653,165.256285591777,2,696311.1111111111,-12.961111111111109
501,502,SENGKANG,5 ROOM,122,Improved,76,573000.0,206c Compassvale Lane,1424,1.3857253,103.8983491,157.782330421885,1771.8978442079,890.452781120453,367.867884879765,206.887170696886,758.882058190529,165.256285591777,3,563660.816269712,-1.6298749965598505
502,503,SENGKANG,5 ROOM,110,Improved,77,575000.0,259c Compassvale Rd,1425,1.3937425,103.8979542,180.795334667608,1368.43420126678,684.680914562803,378.445432034476,293.159400131237,1110.88101337293,165.256285591777,4,785669.1412553776,36.63811152267436
503,504,SENGKANG,5 ROOM,115,Improved,77,483000.0,253 Compassvale St,1426,1.3942525,103.9002972,82.4844201991459,1621.06949044523,480.655455999589,638.648426259263,36.4987561825729,1347.01549101811,165.256285591777,1,735311.7613380539,52.23845990435898
504,505,SENGKANG,5 ROOM,122,Improved,76,638000.0,224b Compassvale Walk,1427,1.3882922,103.8980414,239.637950275939,1582.63378800398,735.189106781031,541.363315650427,427.101875746563,908.707185565398,165.256285591777,6,583994.6262140876,-8.464792129453356
505,506,SENGKANG,5 ROOM,113,Improved,93,640000.0,468a Fernvale Link,1428,1.3973988,103.8783576,187.700905643615,853.043246864065,533.888485385067,715.478955584249,298.105847514862,662.296265097196,165.256285591777,3,640982.2121002061,0.1534706406571968
506,507,SENGKANG,5 ROOM,113,Improved,93,627000.0,471a Fernvale St,1429,1.3959316,103.8805607,79.8998861377184,583.278401174327,573.4192346094,710.823484524511,256.11672408955,620.535896678637,165.256285591777,5,651670.4490247121,3.93468086518534
507,508,SENGKANG,5 ROOM,110,Improved,80,498000.0,183a Rivervale Cres,1430,1.39161,103.90794,65.5074618698111,2503.40486864076,467.862655124495,629.489296546265,205.279751174605,1878.34480629962,165.256285591777,2,784074.4767323002,57.444674042630574
508,509,SENGKANG,5 ROOM,113,Improved,94,628888.0,163b Rivervale Cres,1431,1.3892002,103.9085858,106.557820866865,2632.67896250748,604.204223018794,739.295221382166,367.265243733054,1954.07837663512,165.256285591777,2,600178.9629629629,-4.565047677334769
509,510,SENGKANG,5 ROOM,111,Improved,78,520000.0,194 Rivervale Dr,1432,1.3927776,103.9016209,18.9705802123317,1788.3018486479,267.28450348522,742.945836887226,205.580935861746,1532.16887302313,165.256285591777,4,804555.4987967695,54.72221130707106
510,511,SENGKANG,5 ROOM,123,Improved,76,572000.0,109 Rivervale Walk,1433,1.3833699,103.8995932,76.3049403730776,1916.5573377533,723.602044330906,279.37632620398,268.254895103008,807.591561942281,165.256285591777,6,570740.6844341403,-0.2201600639614801
511,512,SENGKANG,5 ROOM,112,Premium Apartment,92,850888.0,282c Sengkang East Ave,1434,1.3851743,103.8925138,95.4099412006311,1372.04605763799,1142.86796587787,817.748424986626,200.694575578965,310.462734138712,165.256285591777,5,774210.8994708995,-9.011421071762737
512,513,SENGKANG,5 ROOM,112,Premium Apartment,92,808000.0,282c Sengkang East Ave,1435,1.3851743,103.8925138,95.4099412006311,1372.04605763799,1142.86796587787,817.748424986626,200.694575578965,310.462734138712,165.256285591777,3,736272.9629629629,-8.877108544187758
513,514,SENGKANG,EXECUTIVE,141,Apartment,75,700000.0,137 Rivervale St,1436,1.3891099,103.9045986,147.584442612272,2211.37874000735,297.560054851904,575.150001618042,139.561413605747,1549.82398780215,165.256285591777,4,701422.6052906583,0.2032293272369009
514,515,SENGKANG,EXECUTIVE,125,Apartment,79,673000.0,324c Sengkang East Way,1437,1.3926067,103.891779,127.321597248172,740.890282449522,1126.02081703002,237.553909463266,412.783319228007,603.26504359285,165.256285591777,2,613146.211006159,-8.893579345295844
515,516,TAMPINES,3 ROOM,73,Model A,61,410000.0,909 Tampines Ave 4,1450,1.3501831,103.9393912,144.394080435961,458.554842450847,1158.81826845361,370.240244268505,523.927219806442,411.239379850151,165.256285591777,3,378106.38971193414,-7.778929338552648
516,517,TAMPINES,3 ROOM,67,Model A,92,460000.0,524b Tampines Ctrl 7,1451,1.35897,103.9389165,68.923983518711,526.527841704439,620.237232717976,615.296804704259,542.04641806963,575.701995969412,165.256285591777,6,410953.4014814815,-10.66230402576489
517,518,TAMPINES,3 ROOM,74,Model A,62,385000.0,251 Tampines St 21,1452,1.3528384,103.9483439,240.363057383302,404.868886628806,834.485244319156,400.371850174961,370.474137815689,901.964516614625,165.256285591777,3,393339.4478157645,2.1660903417570188
518,519,TAMPINES,3 ROOM,67,New Generation,62,378000.0,215 Tampines St 23,1453,1.3546581,103.9532166,69.1596172091851,913.043273991337,1098.99562705796,871.401079091104,240.79067641378,1386.44520688445,165.256285591777,4,368235.3535353535,-2.583239805462038
519,520,TAMPINES,3 ROOM,74,Model A,62,380000.0,418 Tampines St 41,1454,1.3583149,103.9475961,169.660127256427,529.558528337191,362.311568105844,224.272229722563,580.6232343362,1006.37090003863,165.256285591777,1,354658.4222222222,-6.668836257309947
520,521,TAMPINES,3 ROOM,64,Simplified,64,355000.0,452 Tampines St 42,1455,1.3568279,103.9545991,169.926661049152,1102.17546775301,1027.06858360971,975.208165995934,41.3876883313222,1668.37250593901,165.256285591777,1,355297.5111111111,0.08380594679185609
521,522,TAMPINES,3 ROOM,68,Model A,92,428000.0,494d Tampines St 43,1456,1.3635725,103.9530579,162.903288482939,1218.48708215552,487.589752723443,882.343275503392,792.322710932065,1110.66198984566,165.256285591777,5,397274.7125925926,-7.178805469020426
522,523,TAMPINES,3 ROOM,74,Model A,64,400000.0,847 Tampines St 83,1457,1.3524767,103.9351094,124.901250742192,542.886523664853,1287.96208348606,521.551913671759,835.976327404283,536.43947933362,165.256285591777,4,378518.3066431511,-5.370423339212226
523,524,TAMPINES,3 ROOM,73,Model A,60,388888.0,925 Tampines St 91,1458,1.3463668,103.9410013,200.098521265741,801.300063123977,1487.05007635219,796.715333701736,274.532554973034,411.266885327178,165.256285591777,4,376022.0863021752,-3.3083853700357975
524,525,TAMPINES,3 ROOM,73,Model A,61,380000.0,930 Tampines St 91,1459,1.3459355,103.9396416,232.331917674229,908.944963004955,1513.0403874843,841.661110780138,129.66591695313,555.516742344632,165.256285591777,1,366709.86666666664,-3.497403508771937
525,526,TAMPINES,3 ROOM,73,Model A,61,395000.0,914 Tampines St 91,1460,1.3490102,103.939551,146.392867127371,588.388463781272,1266.51034056501,499.592081028003,405.28224065466,540.464664822767,165.256285591777,5,374504.5547912993,-5.188720306000183
526,527,TAMPINES,4 ROOM,101,Model A,73,580000.0,253 Simei St 1,1461,1.3422007,103.9526046,73.1445284766008,1573.26439893657,335.213482308721,73.1443871132341,144.534576022631,967.088720517009,165.256285591777,4,548853.6206295762,-5.370065408693767
527,528,TAMPINES,4 ROOM,93,Model A,92,586000.0,524a Tampines Ctrl 7,1462,1.3584565,103.9390978,24.0918550774999,467.097789822432,605.902016666586,556.018319368591,490.93761100654,516.202817770638,165.256285591777,2,569855.8687568211,-2.7549712019076544
528,529,TAMPINES,4 ROOM,103,Model A,61,480000.0,264 Tampines St 21,1463,1.3528219,103.9511542,106.045791647726,702.681681280865,1032.30103698886,702.681609815309,542.736053760446,1080.43096734017,165.256285591777,2,469308.6110389472,-2.227372700219336
529,530,TAMPINES,4 ROOM,104,Model A,61,535000.0,237 Tampines St 21,1464,1.3555538,103.9471655,104.629577121961,275.752305199689,509.679776759596,244.270344618066,321.984693210336,849.059335104048,165.256285591777,2,495239.64048381586,-7.431842900221334
530,531,TAMPINES,4 ROOM,105,Model A,61,498000.0,274 Tampines St 22,1465,1.3482906,103.9499757,67.253942911331,868.369590001113,1028.94465202975,708.220856902311,758.638672333649,664.642990192186,165.256285591777,4,484811.7248983393,-2.648248012381665
531,532,TAMPINES,4 ROOM,104,Model A,74,500000.0,369 Tampines St 34,1466,1.3584903,103.9602096,206.724748123214,1753.20083628588,770.503522841263,1066.84016610987,527.787198578365,1922.91335845679,165.256285591777,4,463369.3180328594,-7.326136393428116
532,533,TAMPINES,4 ROOM,107,Model A,73,526888.0,450e Tampines St 42,1467,1.357569,103.9530579,192.699112504454,965.116301970262,857.518268146206,802.731159096217,206.012824389877,1539.98264773335,165.256285591777,4,490565.8431284835,-6.893714958685051
533,534,TAMPINES,4 ROOM,107,Model A,70,490000.0,490a Tampines St 45,1468,1.362032,103.956755,189.515624466165,1487.20530158049,921.691759373265,778.706670924364,575.186961577572,1395.53043639572,165.256285591777,1,458603.93898090214,-6.4073593916526255
534,535,TAMPINES,4 ROOM,99,Model A,74,550000.0,717 Tampines St 72,1469,1.3588465,103.9350188,210.233133672981,721.604414446894,1054.16608252992,790.088973619374,913.195700405487,763.094007614247,165.256285591777,5,482839.0861709055,-12.211075241653544
